,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_13794,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13795,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13800,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13807,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13826,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13832,Eukaryota,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,s_
ASV_13840,Eukaryota,Chordata,Mammalia,Artiodactyla,Physeteridae,Physeter,Physeter catodon
ASV_13848,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13851,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13853,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13854,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13858,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13861,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13865,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13866,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13870,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13878,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13886,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13889,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13891,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_13893,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13896,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13901,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13903,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13904,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13908,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13912,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13919,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13921,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_13926,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14127,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14129,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14134,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14137,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14146,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14147,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14156,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14159,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14160,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14167,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14169,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14173,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14179,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14190,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14200,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14202,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14214,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14215,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14217,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14222,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14231,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14241,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14251,Eukaryota,Chordata,Mammalia,Cetacea,Ziphiidae,g_,s_
ASV_14257,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14258,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14262,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14266,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14270,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14277,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14278,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14280,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14281,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14299,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14308,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14317,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14318,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14328,Bacteria,unknown,unknown,unknown,unknown,g_,s_
ASV_14342,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14383,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14539,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14581,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14585,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14608,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14613,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14627,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14629,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14636,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14642,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14647,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14652,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14653,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14654,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14660,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14662,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14670,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14677,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14678,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14680,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14681,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14690,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14696,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14701,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14707,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14714,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14720,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14721,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14724,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14726,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14727,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14731,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14732,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14747,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14755,Eukaryota,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus
ASV_14756,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,unassigned
ASV_14767,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14772,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14776,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14777,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14784,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14785,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14786,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14793,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14799,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14802,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14803,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14806,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14807,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14812,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14819,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14824,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14910,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14912,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14913,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14914,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_14995,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_14998,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15091,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15092,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15095,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15097,unknown,unknown,unknown,unknown,unknown,g_,s_
ASV_15098,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15105,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15106,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15108,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15110,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15116,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15119,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15120,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15127,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15130,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15140,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15144,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15157,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15165,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15176,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15179,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15182,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15185,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15188,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15191,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15196,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15200,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15204,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15215,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15217,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15219,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15220,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15230,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax
ASV_15245,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15246,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15249,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_15250,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15252,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15254,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15256,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15272,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15274,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15279,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15281,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15282,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15285,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15289,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15298,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15303,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15305,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15306,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15308,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15310,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15311,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15318,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15321,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15334,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15353,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15355,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15360,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15362,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15365,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15538,Bacteria,unknown,unknown,unknown,unknown,unknown,bacterium
ASV_15547,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15562,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15681,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15685,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15686,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15689,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15690,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15691,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15692,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15709,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15711,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15713,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15714,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15718,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15723,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15730,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15734,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15735,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15750,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15761,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15763,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15764,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15766,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15772,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15777,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15778,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15783,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15785,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15792,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15796,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15802,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15819,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15820,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15826,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Planktomarina,Planktomarina temperata
ASV_15836,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15838,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15843,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15852,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15866,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15874,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15879,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15884,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15888,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15889,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15890,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15891,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15892,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15893,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15904,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15907,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,g_,s_
ASV_15911,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15913,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15917,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15925,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15935,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15940,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15948,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15950,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15951,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15952,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15955,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15956,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15957,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15958,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15959,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15964,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15967,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15974,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15975,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_15977,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15979,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15981,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_15992,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16007,Eukaryota,Chordata,Myxini,Myxiniformes,Myxinidae,Eptatretus,unassigned
ASV_16008,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16011,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16020,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16021,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16227,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_16250,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16251,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16253,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16256,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16257,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16391,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16393,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16404,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16426,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16430,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16431,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16433,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16434,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16438,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16443,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16447,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16449,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_16461,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,unknown,g_,s_
ASV_16464,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16465,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16473,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16478,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16488,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16491,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16494,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16502,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16511,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16515,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16516,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16518,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16521,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16529,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16535,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_16540,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16544,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16552,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16553,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16564,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16579,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16580,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16599,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_16600,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16603,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16609,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16610,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16611,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16612,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16613,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16615,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16617,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16620,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16623,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16624,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16630,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16633,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16636,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16638,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16640,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16641,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_16648,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16649,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16650,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16656,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16664,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16668,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_16669,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
